6510,P,NAD83(2011) / Mississippi West (ftUS),35.01;-91.65;31;-89.37
6511,P,NAD83(2011) / Missouri Central,40.61;-93.79;36.48;-91.41
6512,P,NAD83(2011) / Missouri East,40.61;-91.97;35.98;-89.1
6513,P,NAD83(2011) / Missouri West,40.59;-95.77;36.48;-93.48
6514,P,NAD83(2011) / Montana,49.01;-116.07;44.35;-104.04
6515,P,NAD83(2011) / Montana (ft),49.01;-116.07;44.35;-104.04
6516,P,NAD83(2011) / Nebraska,43.01;-104.06;39.99;-95.3
6518,P,NAD83(2011) / Nevada Central,41;-118.19;36;-114.99
6519,P,NAD83(2011) / Nevada Central (ftUS),41;-118.19;36;-114.99
6520,P,NAD83(2011) / Nevada East,42;-117.01;34.99;-114.03
6521,P,NAD83(2011) / Nevada East (ftUS),42;-117.01;34.99;-114.03
6522,P,NAD83(2011) / Nevada West,42;-120;36.95;-116.99
6523,P,NAD83(2011) / Nevada West (ftUS),42;-120;36.95;-116.99
6524,P,NAD83(2011) / New Hampshire,45.31;-72.56;42.69;-70.63
6525,P,NAD83(2011) / New Hampshire (ftUS),45.31;-72.56;42.69;-70.63
6526,P,NAD83(2011) / New Jersey,41.36;-75.6;38.87;-73.88
6527,P,NAD83(2011) / New Jersey (ftUS),41.36;-75.6;38.87;-73.88
6528,P,NAD83(2011) / New Mexico Central,37;-107.73;31.78;-104.84
6529,P,NAD83(2011) / New Mexico Central (ftUS),37;-107.73;31.78;-104.84
6530,P,NAD83(2011) / New Mexico East,37;-105.72;32;-102.99
6531,P,NAD83(2011) / New Mexico East (ftUS),37;-105.72;32;-102.99
6532,P,NAD83(2011) / New Mexico West,37;-109.06;31.33;-106.32
6533,P,NAD83(2011) / New Mexico West (ftUS),37;-109.06;31.33;-106.32
6534,P,NAD83(2011) / New York Central,44.41;-77.75;41.99;-75.06
6535,P,NAD83(2011) / New York Central (ftUS),44.41;-77.75;41.99;-75.06
6536,P,NAD83(2011) / New York East,45.02;-75.87;40.88;-73.23
6537,P,NAD83(2011) / New York East (ftUS),45.02;-75.87;40.88;-73.23
6538,P,NAD83(2011) / New York Long Island,41.3;-74.26;40.47;-71.8
6539,P,NAD83(2011) / New York Long Island (ftUS),41.3;-74.26;40.47;-71.8
6540,P,NAD83(2011) / New York West,43.64;-79.77;41.99;-77.36
6541,P,NAD83(2011) / New York West (ftUS),43.64;-79.77;41.99;-77.36
6542,P,NAD83(2011) / North Carolina,36.59;-84.33;33.83;-75.38
6543,P,NAD83(2011) / North Carolina (ftUS),36.59;-84.33;33.83;-75.38
6544,P,NAD83(2011) / North Dakota North,49.01;-104.07;47.15;-96.83
6545,P,NAD83(2011) / North Dakota North (ft),49.01;-104.07;47.15;-96.83
6546,P,NAD83(2011) / North Dakota South,47.83;-104.05;45.93;-96.55
6547,P,NAD83(2011) / North Dakota South (ft),47.83;-104.05;45.93;-96.55
6548,P,NAD83(2011) / Ohio North,42.33;-84.81;40.1;-80.51
6549,P,NAD83(2011) / Ohio North (ftUS),42.33;-84.81;40.1;-80.51
6550,P,NAD83(2011) / Ohio South,40.36;-84.83;38.4;-80.7
6551,P,NAD83(2011) / Ohio South (ftUS),40.36;-84.83;38.4;-80.7
6552,P,NAD83(2011) / Oklahoma North,37.01;-103;35.27;-94.42
6553,P,NAD83(2011) / Oklahoma North (ftUS),37.01;-103;35.27;-94.42
6554,P,NAD83(2011) / Oklahoma South,35.57;-100;33.62;-94.42
6555,P,NAD83(2011) / Oklahoma South (ftUS),35.57;-100;33.62;-94.42
6556,P,NAD83(2011) / Oregon LCC (m),46.26;-124.6;41.98;-116.47
6557,P,NAD83(2011) / Oregon GIC Lambert (ft),46.26;-124.6;41.98;-116.47
6558,P,NAD83(2011) / Oregon North,46.26;-124.17;43.95;-116.47
6559,P,NAD83(2011) / Oregon North (ft),46.26;-124.17;43.95;-116.47
6560,P,NAD83(2011) / Oregon South,44.56;-124.6;41.98;-116.9
6561,P,NAD83(2011) / Oregon South (ft),44.56;-124.6;41.98;-116.9
6562,P,NAD83(2011) / Pennsylvania North,42.53;-80.53;40.6;-74.7
6563,P,NAD83(2011) / Pennsylvania North (ftUS),42.53;-80.53;40.6;-74.7
6564,P,NAD83(2011) / Pennsylvania South,41.18;-80.53;39.71;-74.72
6565,P,NAD83(2011) / Pennsylvania South (ftUS),41.18;-80.53;39.71;-74.72
6566,P,NAD83(2011) / Puerto Rico and Virgin Is.,18.57;-67.97;17.62;-64.51
6567,P,NAD83(2011) / Rhode Island,42.02;-71.85;41.13;-71.08
6568,P,NAD83(2011) / Rhode Island (ftUS),42.02;-71.85;41.13;-71.08
6569,P,NAD83(2011) / South Carolina,35.21;-83.36;32.05;-78.52
6570,P,NAD83(2011) / South Carolina (ft),35.21;-83.36;32.05;-78.52
6571,P,NAD83(2011) / South Dakota North,45.95;-104.07;44.14;-96.45
6572,P,NAD83(2011) / South Dakota North (ftUS),45.95;-104.07;44.14;-96.45
6573,P,NAD83(2011) / South Dakota South,44.79;-104.06;42.48;-96.43
6574,P,NAD83(2011) / South Dakota South (ftUS),44.79;-104.06;42.48;-96.43
6575,P,NAD83(2011) / Tennessee,36.68;-90.31;34.98;-81.65
6576,P,NAD83(2011) / Tennessee (ftUS),36.68;-90.31;34.98;-81.65
6577,P,NAD83(2011) / Texas Central,32.27;-106.66;29.78;-93.5
6578,P,NAD83(2011) / Texas Central (ftUS),32.27;-106.66;29.78;-93.5
6579,P,NAD83(2011) / Texas Centric Albers Equal Area,36.5;-106.66;25.83;-93.5
6580,P,NAD83(2011) / Texas Centric Lambert Conformal,36.5;-106.66;25.83;-93.5
6581,P,NAD83(2011) / Texas North,36.5;-103.03;34.3;-99.99
6582,P,NAD83(2011) / Texas North (ftUS),36.5;-103.03;34.3;-99.99
6583,P,NAD83(2011) / Texas North Central,34.58;-103.07;31.72;-94
6584,P,NAD83(2011) / Texas North Central (ftUS),34.58;-103.07;31.72;-94
6585,P,NAD83(2011) / Texas South,28.21;-100.2;25.83;-96.85
6586,P,NAD83(2011) / Texas South (ftUS),28.21;-100.2;25.83;-96.85
6587,P,NAD83(2011) / Texas South Central,30.67;-105;27.78;-93.76
6588,P,NAD83(2011) / Texas South Central (ftUS),30.67;-105;27.78;-93.76
6589,P,NAD83(2011) / Vermont,45.03;-73.44;42.72;-71.5
6590,P,NAD83(2011) / Vermont (ftUS),45.03;-73.44;42.72;-71.5
6591,P,NAD83(2011) / Virginia Lambert,39.46;-83.68;36.54;-75.31
6592,P,NAD83(2011) / Virginia North,39.46;-80.06;37.77;-76.51
6593,P,NAD83(2011) / Virginia North (ftUS),39.46;-80.06;37.77;-76.51
6594,P,NAD83(2011) / Virginia South,38.28;-83.68;36.54;-75.31
6595,P,NAD83(2011) / Virginia South (ftUS),38.28;-83.68;36.54;-75.31
6596,P,NAD83(2011) / Washington North,49.05;-124.79;47.08;-117.02
6597,P,NAD83(2011) / Washington North (ftUS),49.05;-124.79;47.08;-117.02
6598,P,NAD83(2011) / Washington South,47.61;-124.4;45.54;-116.91
6599,P,NAD83(2011) / Washington South (ftUS),47.61;-124.4;45.54;-116.91
6600,P,NAD83(2011) / West Virginia North,40.64;-81.76;38.76;-77.72
6601,P,NAD83(2011) / West Virginia North (ftUS),40.64;-81.76;38.76;-77.72
6602,P,NAD83(2011) / West Virginia South,39.17;-82.65;37.2;-79.05
6603,P,NAD83(2011) / West Virginia South (ftUS),39.17;-82.65;37.2;-79.05
6605,P,NAD83(2011) / Wisconsin Central (ftUS),45.8;-92.89;43.98;-86.25
6606,P,NAD83(2011) / Wisconsin North,47.31;-92.89;45.37;-88.05
6607,P,NAD83(2011) / Wisconsin North (ftUS),47.31;-92.89;45.37;-88.05
6608,P,NAD83(2011) / Wisconsin South,44.33;-91.43;42.48;-86.95
6609,P,NAD83(2011) / Wisconsin South (ftUS),44.33;-91.43;42.48;-86.95
6610,P,NAD83(2011) / Wisconsin Transverse Mercator,47.31;-92.89;42.48;-86.25
6611,P,NAD83(2011) / Wyoming East,45.01;-106.33;40.99;-104.05
6612,P,NAD83(2011) / Wyoming East (ftUS),45.01;-106.33;40.99;-104.05
6613,P,NAD83(2011) / Wyoming East Central,45.01;-108.63;40.99;-106
6614,P,NAD83(2011) / Wyoming East Central (ftUS),45.01;-108.63;40.99;-106
6615,P,NAD83(2011) / Wyoming West,44.67;-111.06;40.99;-109.04
6616,P,NAD83(2011) / Wyoming West (ftUS),44.67;-111.06;40.99;-109.04
6617,P,NAD83(2011) / Wyoming West Central,45.01;-111.06;40.99;-107.5
6618,P,NAD83(2011) / Wyoming West Central (ftUS),45.01;-111.06;40.99;-107.5
6619,P,NAD83(2011) / Utah Central,41.08;-114.05;38.49;-109.04
6620,P,NAD83(2011) / Utah North,42.01;-114.04;40.55;-109.04
6621,P,NAD83(2011) / Utah South,38.58;-114.05;36.99;-109.04
6622,P,NAD83(CSRS) / Quebec Lambert,62.62;-79.85;44.99;-57.1
6623,P,NAD83 / Quebec Albers,62.62;-79.85;44.99;-57.1
6624,P,NAD83(CSRS) / Quebec Albers,62.62;-79.85;44.99;-57.1
6625,P,NAD83(2011) / Utah Central (ftUS),41.08;-114.05;38.49;-109.04
6626,P,NAD83(2011) / Utah North (ftUS),42.01;-114.04;40.55;-109.04
6627,P,NAD83(2011) / Utah South (ftUS),38.58;-114.05;36.99;-109.04
6628,P,NAD83(PA11) / Hawaii zone 1,20.33;-156.1;18.87;-154.74
6629,P,NAD83(PA11) / Hawaii zone 2,21.26;-157.36;20.45;-155.93
6630,P,NAD83(PA11) / Hawaii zone 3,21.75;-158.33;21.2;-157.61
6631,P,NAD83(PA11) / Hawaii zone 4,22.29;-159.85;21.81;-159.23
6632,P,NAD83(PA11) / Hawaii zone 5,22.07;-160.3;21.73;-159.99
6633,P,NAD83(PA11) / Hawaii zone 3 (ftUS),21.75;-158.33;21.2;-157.61
6634,P,NAD83(PA11) / UTM zone 4N,22.29;-160.3;19.51;-155.99
6635,P,NAD83(PA11) / UTM zone 5N,20.86;-156;18.87;-154.74
6636,P,NAD83(PA11) / UTM zone 2S,-14.11;-170.88;-14.59;-168.09
6637,P,NAD83(MA11) / Guam Map Grid,13.7;144.58;13.18;145.01
6646,P,Karbala 1979 / Iraq National Grid,37.39;38.79;29.06;48.61
6668,G,JGD2011,46.05;122.38;17.09;157.65
6669,P,JGD2011 / Japan Plane Rectangular CS I,34.74;128.17;26.96;130.46
6670,P,JGD2011 / Japan Plane Rectangular CS II,33.99;129.76;30.18;132.05
6671,P,JGD2011 / Japan Plane Rectangular CS III,36.38;130.81;33.72;133.49
6672,P,JGD2011 / Japan Plane Rectangular CS IV,34.45;131.95;32.69;134.81
6673,P,JGD2011 / Japan Plane Rectangular CS V,35.71;133.13;34.13;135.47
6674,P,JGD2011 / Japan Plane Rectangular CS VI,36.33;134.86;33.4;136.99
6675,P,JGD2011 / Japan Plane Rectangular CS VII,37.58;136.22;34.51;137.84
6676,P,JGD2011 / Japan Plane Rectangular CS VIII,38.58;137.32;34.54;139.91
6677,P,JGD2011 / Japan Plane Rectangular CS IX,37.98;138.4;29.31;141.11
6678,P,JGD2011 / Japan Plane Rectangular CS X,41.58;139.49;37.73;142.14
6679,P,JGD2011 / Japan Plane Rectangular CS XI,43.42;139.34;41.34;141.46
6680,P,JGD2011 / Japan Plane Rectangular CS XII,45.54;140.89;42.15;143.61
6681,P,JGD2011 / Japan Plane Rectangular CS XIII,44.4;142.61;41.87;145.87
6682,P,JGD2011 / Japan Plane Rectangular CS XIV,27.8;141.2;24.67;142.33
6683,P,JGD2011 / Japan Plane Rectangular CS XV,26.91;126.63;26.02;128.4
6684,P,JGD2011 / Japan Plane Rectangular CS XVI,24.94;122.83;23.98;125.51
6685,P,JGD2011 / Japan Plane Rectangular CS XVII,26.01;131.12;24.4;131.38
6686,P,JGD2011 / Japan Plane Rectangular CS XVIII,20.48;136.02;20.37;136.16
6687,P,JGD2011 / Japan Plane Rectangular CS XIX,24.35;153.91;24.22;154.05
6688,P,JGD2011 / UTM zone 51N,29.71;122.38;21.1;126
6689,P,JGD2011 / UTM zone 52N,38.63;126;21.12;132
6690,P,JGD2011 / UTM zone 53N,43.55;132;17.09;138
6691,P,JGD2011 / UTM zone 54N,46.05;138;17.63;144
6692,P,JGD2011 / UTM zone 55N,45.65;144;23.03;147.86
6703,P,WGS 84 / TM 60 SW,-47.68;-63.01;-56.25;-56.99
6706,G,RDN2008,47.1;5.93;34.76;18.99
6707,P,RDN2008 / UTM zone 32N (N-E),47.04;5.93;36.53;12
6708,P,RDN2008 / UTM zone 33N (N-E),47.1;12;34.79;18
6709,P,RDN2008 / UTM zone 34N (N-E),41.64;17.99;34.76;18.99
6720,P,WGS 84 / CIG92,-10.36;105.48;-10.63;105.77
6721,P,GDA94 / CIG94,-10.36;105.48;-10.63;105.77
6722,P,WGS 84 / CKIG92,-11.76;96.76;-12.27;96.99
6723,P,GDA94 / CKIG94,-11.76;96.76;-12.27;96.99
6736,P,GDA94 / MGA zone 46,-8.57;93.41;-15.46;96.01
6737,P,GDA94 / MGA zone 47,-8.47;96;-15.56;100.34
6738,P,GDA94 / MGA zone 59,-25.61;168;-32.48;173.35
6783,G,NAD83(CORS96),74.71;167.65;14.92;-63.88
6784,P,NAD83(CORS96) / Oregon Baker zone (m),45.19;-118.15;44.6;-117.37
6785,P,NAD83(CORS96) / Oregon Baker zone (ft),45.19;-118.15;44.6;-117.37
6786,P,NAD83(2011) / Oregon Baker zone (m),45.19;-118.15;44.6;-117.37
6787,P,NAD83(2011) / Oregon Baker zone (ft),45.19;-118.15;44.6;-117.37
6788,P,NAD83(CORS96) / Oregon Bend-Klamath Falls zone (m),43.89;-122.45;41.88;-120.77
6789,P,NAD83(CORS96) / Oregon Bend-Klamath Falls zone (ft),43.89;-122.45;41.88;-120.77
6790,P,NAD83(2011) / Oregon Bend-Klamath Falls zone (m),43.89;-122.45;41.88;-120.77
6791,P,NAD83(2011) / Oregon Bend-Klamath Falls zone (ft),43.89;-122.45;41.88;-120.77
6792,P,NAD83(CORS96) / Oregon Bend-Redmond-Prineville zone (m),44.98;-121.88;43.76;-119.79
6793,P,NAD83(CORS96) / Oregon Bend-Redmond-Prineville zone (ft),44.98;-121.88;43.76;-119.79
6794,P,NAD83(2011) / Oregon Bend-Redmond-Prineville zone (m),44.98;-121.88;43.76;-119.79
6795,P,NAD83(2011) / Oregon Bend-Redmond-Prineville zone (ft),44.98;-121.88;43.76;-119.79
6796,P,NAD83(CORS96) / Oregon Bend-Burns zone (m),44.28;-120.95;43.34;-118.8
6797,P,NAD83(CORS96) / Oregon Bend-Burns zone (ft),44.28;-120.95;43.34;-118.8
6798,P,NAD83(2011) / Oregon Bend-Burns zone (m),44.28;-120.95;43.34;-118.8
6799,P,NAD83(2011) / Oregon Bend-Burns zone (ft),44.28;-120.95;43.34;-118.8
6800,P,NAD83(CORS96) / Oregon Canyonville-Grants Pass zone (m),43.24;-123.83;42.49;-122.43
6801,P,NAD83(CORS96) / Oregon Canyonville-Grants Pass zone (ft),43.24;-123.83;42.49;-122.43
6802,P,NAD83(2011) / Oregon Canyonville-Grants Pass zone (m),43.24;-123.83;42.49;-122.43
6803,P,NAD83(2011) / Oregon Canyonville-Grants Pass zone (ft),43.24;-123.83;42.49;-122.43
6804,P,NAD83(CORS96) / Oregon Columbia River East zone (m),46.08;-122.05;45.49;-118.89
6805,P,NAD83(CORS96) / Oregon Columbia River East zone (ft),46.08;-122.05;45.49;-118.89
6806,P,NAD83(2011) / Oregon Columbia River East zone (m),46.08;-122.05;45.49;-118.89
6807,P,NAD83(2011) / Oregon Columbia River East zone (ft),46.08;-122.05;45.49;-118.89
6808,P,NAD83(CORS96) / Oregon Columbia River West zone (m),46.56;-124.33;45.17;-121.47
6809,P,NAD83(CORS96) / Oregon Columbia River West zone (ft),46.56;-124.33;45.17;-121.47
6810,P,NAD83(2011) / Oregon Columbia River West zone (m),46.56;-124.33;45.17;-121.47
6811,P,NAD83(2011) / Oregon Columbia River West zone (ft),46.56;-124.33;45.17;-121.47
6812,P,NAD83(CORS96) / Oregon Cottage Grove-Canyonville zone (m),43.88;-123.96;42.82;-122.4
6813,P,NAD83(CORS96) / Oregon Cottage Grove-Canyonville zone (ft),43.88;-123.96;42.82;-122.4
6814,P,NAD83(2011) / Oregon Cottage Grove-Canyonville zone (m),43.88;-123.96;42.82;-122.4
6815,P,NAD83(2011) / Oregon Cottage Grove-Canyonville zone (ft),43.88;-123.96;42.82;-122.4
6816,P,NAD83(CORS96) / Oregon Dufur-Madras zone (m),45.55;-121.95;44.63;-120.46
6817,P,NAD83(CORS96) / Oregon Dufur-Madras zone (ft),45.55;-121.95;44.63;-120.46
6818,P,NAD83(2011) / Oregon Dufur-Madras zone (m),45.55;-121.95;44.63;-120.46
6819,P,NAD83(2011) / Oregon Dufur-Madras zone (ft),45.55;-121.95;44.63;-120.46
6820,P,NAD83(CORS96) / Oregon Eugene zone (m),44.71;-123.8;43.74;-122.18
6821,P,NAD83(CORS96) / Oregon Eugene zone (ft),44.71;-123.8;43.74;-122.18
6822,P,NAD83(2011) / Oregon Eugene zone (m),44.71;-123.8;43.74;-122.18
6823,P,NAD83(2011) / Oregon Eugene zone (ft),44.71;-123.8;43.74;-122.18
6824,P,NAD83(CORS96) / Oregon Grants Pass-Ashland zone (m),42.85;-123.95;41.88;-122.37
6825,P,NAD83(CORS96) / Oregon Grants Pass-Ashland zone (ft),42.85;-123.95;41.88;-122.37
6826,P,NAD83(2011) / Oregon Grants Pass-Ashland zone (m),42.85;-123.95;41.88;-122.37
6827,P,NAD83(2011) / Oregon Grants Pass-Ashland zone (ft),42.85;-123.95;41.88;-122.37
6828,P,NAD83(CORS96) / Oregon Gresham-Warm Springs zone (m),45.55;-122.43;45.02;-121.68
6829,P,NAD83(CORS96) / Oregon Gresham-Warm Springs zone (ft),45.55;-122.43;45.02;-121.68
6830,P,NAD83(2011) / Oregon Gresham-Warm Springs zone (m),45.55;-122.43;45.02;-121.68
6831,P,NAD83(2011) / Oregon Gresham-Warm Springs zone (ft),45.55;-122.43;45.02;-121.68
6832,P,NAD83(CORS96) / Oregon La Grande zone (m),45.8;-118.17;45.13;-117.14
6833,P,NAD83(CORS96) / Oregon La Grande zone (ft),45.8;-118.17;45.13;-117.14
6834,P,NAD83(2011) / Oregon La Grande zone (m),45.8;-118.17;45.13;-117.14
6835,P,NAD83(2011) / Oregon La Grande zone (ft),45.8;-118.17;45.13;-117.14
6836,P,NAD83(CORS96) / Oregon Ontario zone (m),44.65;-117.9;43.41;-116.7
6837,P,NAD83(CORS96) / Oregon Ontario zone (ft),44.65;-117.9;43.41;-116.7
6838,P,NAD83(2011) / Oregon Ontario zone (m),44.65;-117.9;43.41;-116.7
6839,P,NAD83(2011) / Oregon Ontario zone (ft),44.65;-117.9;43.41;-116.7
6840,P,NAD83(CORS96) / Oregon Coast zone (m),46.4;-124.84;41.89;-123.35
6841,P,NAD83(CORS96) / Oregon Coast zone (ft),46.4;-124.84;41.89;-123.35
6842,P,NAD83(2011) / Oregon Coast zone (m),46.4;-124.84;41.89;-123.35
6843,P,NAD83(2011) / Oregon Coast zone (ft),46.4;-124.84;41.89;-123.35
6844,P,NAD83(CORS96) / Oregon Pendleton zone (m),46.02;-119.36;45.46;-118.17
6845,P,NAD83(CORS96) / Oregon Pendleton zone (ft),46.02;-119.36;45.46;-118.17
6846,P,NAD83(2011) / Oregon Pendleton zone (m),46.02;-119.36;45.46;-118.17
6847,P,NAD83(2011) / Oregon Pendleton zone (ft),46.02;-119.36;45.46;-118.17
6848,P,NAD83(CORS96) / Oregon Pendleton-La Grande zone (m),45.64;-118.64;45.13;-118.09
6849,P,NAD83(CORS96) / Oregon Pendleton-La Grande zone (ft),45.64;-118.64;45.13;-118.09
6850,P,NAD83(2011) / Oregon Pendleton-La Grande zone (m),45.64;-118.64;45.13;-118.09
6851,P,NAD83(2011) / Oregon Pendleton-La Grande zone (ft),45.64;-118.64;45.13;-118.09
6852,P,NAD83(CORS96) / Oregon Portland zone (m),46.01;-123.53;45.23;-122.11
6853,P,NAD83(CORS96) / Oregon Portland zone (ft),46.01;-123.53;45.23;-122.11
6854,P,NAD83(2011) / Oregon Portland zone (m),46.01;-123.53;45.23;-122.11
6855,P,NAD83(2011) / Oregon Portland zone (ft),46.01;-123.53;45.23;-122.11
6856,P,NAD83(CORS96) / Oregon Salem zone (m),45.3;-123.73;44.32;-121.89
6857,P,NAD83(CORS96) / Oregon Salem zone (ft),45.3;-123.73;44.32;-121.89
6858,P,NAD83(2011) / Oregon Salem zone (m),45.3;-123.73;44.32;-121.89
6859,P,NAD83(2011) / Oregon Salem zone (ft),45.3;-123.73;44.32;-121.89
6860,P,NAD83(CORS96) / Oregon Santiam Pass zone (m),44.66;-122.51;44.1;-121.69
6861,P,NAD83(CORS96) / Oregon Santiam Pass zone (ft),44.66;-122.51;44.1;-121.69
6862,P,NAD83(2011) / Oregon Santiam Pass zone (m),44.66;-122.51;44.1;-121.69
6863,P,NAD83(2011) / Oregon Santiam Pass zone (ft),44.66;-122.51;44.1;-121.69
6867,P,NAD83(CORS96) / Oregon LCC (m),46.26;-124.6;41.98;-116.47
6868,P,NAD83(CORS96) / Oregon GIC Lambert (ft),46.26;-124.6;41.98;-116.47
6870,P,ETRS89 / Albania TM 2010,42.67;19.22;39.64;21.06
6875,P,RDN2008 / Italy zone (N-E),47.1;5.93;34.76;18.99
6876,P,RDN2008 / Zone 12 (N-E),47.1;5.93;34.76;18.99
6879,P,NAD83(2011) / Wisconsin Central,45.8;-92.89;43.98;-86.25
6880,P,NAD83(2011) / Nebraska (ftUS),43.01;-104.06;39.99;-95.3
6881,G,Aden 1925,19;43.37;12.54;53.14
6882,G,Bekaa Valley 1920,34.65;35.04;33.06;36.63
6883,G,Bioko,3.82;8.37;3.14;9.02
6884,P,NAD83(CORS96) / Oregon North,46.26;-124.17;43.95;-116.47
6885,P,NAD83(CORS96) / Oregon North (ft),46.26;-124.17;43.95;-116.47
6886,P,NAD83(CORS96) / Oregon South,44.56;-124.6;41.98;-116.9
6887,P,NAD83(CORS96) / Oregon South (ft),44.56;-124.6;41.98;-116.9
6892,G,South East Island 1943,-3.66;55.15;-4.86;56.01
6894,G,Gambia,13.83;-16.88;13.05;-13.79
6915,P,South East Island 1943 / UTM zone 40N,-3.66;55.15;-4.86;56.01
6922,P,NAD83 / Kansas LCC,40.01;-102.06;36.99;-94.58
6923,P,NAD83 / Kansas LCC (ftUS),40.01;-102.06;36.99;-94.58
6924,P,NAD83(2011) / Kansas LCC,40.01;-102.06;36.99;-94.58
6925,P,NAD83(2011) / Kansas LCC (ftUS),40.01;-102.06;36.99;-94.58
6931,P,WGS 84 / NSIDC EASE-Grid 2.0 North,90;-180;0;180
6932,P,WGS 84 / NSIDC EASE-Grid 2.0 South,0;-180;-90;180
6933,P,WGS 84 / NSIDC EASE-Grid 2.0 Global,86;-180;-86;180
6962,P,ETRS89 / Albania LCC 2010,42.67;19.22;39.64;21.06
6966,P,NAD27 / Michigan North,48.32;-90.42;45.08;-83.44
6983,G,IG05 Intermediate CRS,33.28;34.17;29.45;35.69
6984,P,Israeli Grid 05,33.28;34.17;29.45;35.69
6990,G,IG05/12 Intermediate CRS,33.28;34.17;29.45;35.69
6991,P,Israeli Grid 05/12,33.28;34.17;29.45;35.69
7005,P,Nahrwan 1934 / UTM zone 37N,36.75;38.79;31.14;42
7006,P,Nahrwan 1934 / UTM zone 38N,37.39;42;29.06;48
7007,P,Nahrwan 1934 / UTM zone 39N,31;48;29.6;48.75
7035,G,RGSPM06 (lon-lat),47.37;-57.1;43.41;-55.9
7037,G,RGR92 (lon-lat),-18.28;51.83;-24.72;58.24
7039,G,RGM04 (lon-lat),-11.33;43.68;-14.49;46.7
7041,G,RGFG95 (lon-lat),8.88;-54.61;2.11;-49.45
7057,P,NAD83(2011) / IaRCS zone 1,43.51;-96.6;42.9;-93.97
7058,P,NAD83(2011) / IaRCS zone 2,43.51;-93.98;42.9;-91.6
7059,P,NAD83(2011) / IaRCS zone 3,43.51;-91.62;42.29;-90.89
7060,P,NAD83(2011) / IaRCS zone 4,42.92;-96.65;42.2;-93
7061,P,NAD83(2011) / IaRCS zone 5,43.09;-93.03;42.2;-91.59
7062,P,NAD83(2011) / IaRCS zone 6,42.22;-96.37;40.58;-95.04
7063,P,NAD83(2011) / IaRCS zone 7,42.22;-95.16;41.15;-94.16
7064,P,NAD83(2011) / IaRCS zone 8,42.22;-94.29;41.15;-93.23
7065,P,NAD83(2011) / IaRCS zone 9,42.3;-93.35;41.16;-92.29
7066,P,NAD83(2011) / IaRCS zone 10,42.3;-92.31;41.42;-90.89
7067,P,NAD83(2011) / IaRCS zone 11,42.68;-91.14;41.44;-90.14
7068,P,NAD83(2011) / IaRCS zone 12,41.17;-95.39;40.57;-92.17
7069,P,NAD83(2011) / IaRCS zone 13,41.52;-92.42;40.59;-91.48
7070,P,NAD83(2011) / IaRCS zone 14,41.6;-91.72;40.37;-90.78
7073,G,RGTAAF07,-20.91;37.98;-67.13;142
7074,P,RGTAAF07 / UTM zone 37S,-20.91;37.98;-25.7;41.82
7075,P,RGTAAF07 / UTM zone 38S,-43.12;45.37;-49.38;48.01
7076,P,RGTAAF07 / UTM zone 39S,-42.61;48;-49.82;54.01
7077,P,RGTAAF07 / UTM zone 40S,-43.3;54;-49.61;57.16
7078,P,RGTAAF07 / UTM zone 41S,-45.73;62.96;-53.03;66
7079,P,RGTAAF07 / UTM zone 42S,-45.11;66;-53.24;72.01
7080,P,RGTAAF07 / UTM zone 43S,-34.47;72;-51.19;78.01
7081,P,RGTAAF07 / UTM zone 44S,-34.5;78;-42.04;81.83
7084,G,RGF93 v1 (lon-lat),51.56;-9.86;41.15;10.38
7086,G,RGAF09 (lon-lat),18.53;-63.66;14.08;-57.52
7109,P,NAD83(2011) / RMTCRS St Mary (m),49.01;-113.97;48.55;-113
7110,P,NAD83(2011) / RMTCRS Blackfeet (m),49.01;-113.84;48;-112
7111,P,NAD83(2011) / RMTCRS Milk River (m),49.01;-112.5;47.78;-108.74
7112,P,NAD83(2011) / RMTCRS Fort Belknap (m),49.01;-110.84;47.78;-106.99
7113,P,NAD83(2011) / RMTCRS Fort Peck Assiniboine (m),48.88;-107.57;48.01;-104.78
7114,P,NAD83(2011) / RMTCRS Fort Peck Sioux (m),49.01;-107.76;47.75;-104.04
7115,P,NAD83(2011) / RMTCRS Crow (m),46.09;-108.84;44.99;-106.66
7116,P,NAD83(2011) / RMTCRS Bobcat (m),46.59;-112.34;45.36;-110.75
7117,P,NAD83(2011) / RMTCRS Billings (m),47.41;-109.42;44.99;-107.99
7118,P,NAD83(2011) / RMTCRS Wind River (m),43.86;-109.5;42.69;-107.94
7119,P,NAD83(2011) / RMTCRS St Mary (ft),49.01;-113.97;48.55;-113
7120,P,NAD83(2011) / RMTCRS Blackfeet (ft),49.01;-113.84;48;-112
7121,P,NAD83(2011) / RMTCRS Milk River (ft),49.01;-112.5;47.78;-108.74
7122,P,NAD83(2011) / RMTCRS Fort Belknap (ft),49.01;-110.84;47.78;-106.99
7123,P,NAD83(2011) / RMTCRS Fort Peck Assiniboine (ft),48.88;-107.57;48.01;-104.78
7124,P,NAD83(2011) / RMTCRS Fort Peck Sioux (ft),49.01;-107.76;47.75;-104.04
7125,P,NAD83(2011) / RMTCRS Crow (ft),46.09;-108.84;44.99;-106.66
7126,P,NAD83(2011) / RMTCRS Bobcat (ft),46.59;-112.34;45.36;-110.75
7127,P,NAD83(2011) / RMTCRS Billings (ft),47.41;-109.42;44.99;-107.99
7128,P,NAD83(2011) / RMTCRS Wind River (ftUS),43.86;-109.5;42.69;-107.94
